Time	sum(Output total – Blocks (LTC)) – Litecoin
08.04.2023	3281970426368874
09.04.2023	7495897829798451
10.04.2023	8547006990186874
11.04.2023	7355547444134848
12.04.2023	4911778937094895
13.04.2023	8952972902499062
14.04.2023	4369061308241754
15.04.2023	3878497189760604
16.04.2023	7253064340013888
17.04.2023	12348355303594996
18.04.2023	13536061858289820
19.04.2023	13545405630712622
20.04.2023	6141497357690842
21.04.2023	4328627805526845
22.04.2023	6372880777656445
23.04.2023	3461465313239679
24.04.2023	3580344878206008
25.04.2023	1902675059691107
26.04.2023	2370958769624145
27.04.2023	2940092923409147
28.04.2023	2544417716682802
29.04.2023	1999910308044732
30.04.2023	3418263116348982
01.05.2023	2572121508599824
02.05.2023	5093332771611316
03.05.2023	3043457914340126
04.05.2023	5204801126775814
05.05.2023	8369848752803683
06.05.2023	8316689037728743
07.05.2023	6962400592963242
08.05.2023	8193531283029814
09.05.2023	6227620491802218
10.05.2023	5333881657729728
11.05.2023	5955817712193209
12.05.2023	5529152412066761
13.05.2023	4283662755453622
14.05.2023	3803728494124170
15.05.2023	4152525737664185
16.05.2023	7320549753145081
17.05.2023	7028372764449145
18.05.2023	3974041572329192
19.05.2023	3040583343957063
20.05.2023	3462525600921525
21.05.2023	4095627412388555
22.05.2023	3813682436923099
23.05.2023	2394866954767056
24.05.2023	4116446055205369
25.05.2023	4181730955512512
26.05.2023	4127874003092208
27.05.2023	3105154684246688
28.05.2023	2390655552683070
29.05.2023	2851653776243320
30.05.2023	9061528886390222
31.05.2023	14160382862968656
01.06.2023	21672003391918708
02.06.2023	24182372241454910
03.06.2023	22769231532756680
04.06.2023	20702347564957944
05.06.2023	8551989094209996
06.06.2023	1922297272742067
07.06.2023	2348873404336671
08.06.2023	2304360990178076
09.06.2023	2125145495414002
10.06.2023	5539722605760096
11.06.2023	3376865199756836
12.06.2023	3286017856269759
13.06.2023	3737317193130884
14.06.2023	3800536247863448
15.06.2023	3799619708231382
16.06.2023	3837411453706013
17.06.2023	3722068336945350
18.06.2023	3526738370269149
19.06.2023	3374069156206182
20.06.2023	3799060259640125
21.06.2023	3277464542972609
22.06.2023	2722073677949437
23.06.2023	2660602098286949
24.06.2023	2400529305965247
25.06.2023	2549220359930525
26.06.2023	2550367443839686
27.06.2023	2292644771016128
28.06.2023	2281706308189582
29.06.2023	2415133645862694
30.06.2023	3135607127048879
01.07.2023	2367383218704103
02.07.2023	2251417279090278
03.07.2023	2366102748488142
04.07.2023	2191832493021510
05.07.2023	2142109603617478
06.07.2023	2236919588615877
07.07.2023	2282965376908886
08.07.2023	2111254690587714
09.07.2023	2032947869896648
10.07.2023	2134383286209676
11.07.2023	2027343507222230
12.07.2023	1995501376152873
13.07.2023	2345579565650692
14.07.2023	2172084398442268
15.07.2023	1983792808088819
16.07.2023	1830404060220972
17.07.2023	2286759111870037
18.07.2023	2130163707620254
19.07.2023	2111464834811541
20.07.2023	2081445120763670
21.07.2023	2128078833739676
22.07.2023	1839298437029814
23.07.2023	1708449431325730
24.07.2023	2347954848079345
25.07.2023	1815107209909321
26.07.2023	1986885297472174
27.07.2023	2139374170473812
28.07.2023	2346940901142325
29.07.2023	2183057551064777
30.07.2023	2305463667050328
31.07.2023	2407190350871326
01.08.2023	2452528752598540
02.08.2023	2387926638768913
03.08.2023	2635608217211741
04.08.2023	2783513791810337
05.08.2023	2618666060863961
06.08.2023	2735980396838215
07.08.2023	2554430662399287
08.08.2023	2595385161284265
09.08.2023	2617829858804940
10.08.2023	2708569975505854
11.08.2023	2675871358093841
12.08.2023	2656811297289234
13.08.2023	2418587566979674
14.08.2023	2605955623124416
15.08.2023	2540196252400062
16.08.2023	2537771319122902
17.08.2023	2531615894376223
18.08.2023	3426445669068985
19.08.2023	3057611222616310
20.08.2023	2955672600664245
21.08.2023	2933595493694427
22.08.2023	2957243883402950
23.08.2023	2869719326578747
24.08.2023	3108847410699998
25.08.2023	3011837552418848
26.08.2023	2774579660887472
27.08.2023	2573473544549129
28.08.2023	2674723159746569
29.08.2023	2779149295444272
30.08.2023	2733928072688768
31.08.2023	2873021022970780
01.09.2023	2773934249291439
02.09.2023	2826530327022921
03.09.2023	2364200084785464
04.09.2023	2492405676909894
05.09.2023	2664286541490988
06.09.2023	2569311586339271
07.09.2023	2645928297103304
08.09.2023	2733468624250685
09.09.2023	2497488508080959
10.09.2023	2263991304178440
11.09.2023	2350548459502732
12.09.2023	2508215810716374
13.09.2023	2668503792800370
14.09.2023	2558840088655838
15.09.2023	2727236636121050
16.09.2023	2531405911401249
17.09.2023	2395542101983301
18.09.2023	2658132609410906
19.09.2023	2742193783053685
20.09.2023	2892132873918090
21.09.2023	2869015917075677
22.09.2023	3022660194203301
23.09.2023	2663646724319391
24.09.2023	2473487572751683
25.09.2023	2440638757190057
26.09.2023	2451188334720125
27.09.2023	2591836220778948
28.09.2023	2541499592697365
29.09.2023	2573013768873563
30.09.2023	2378032789079142
01.10.2023	2394304547663191
02.10.2023	2304468631723313
03.10.2023	2328626116772918
04.10.2023	2358178895366455
05.10.2023	2336040390436424
06.10.2023	2407079605543914
07.10.2023	2239348674854800
08.10.2023	2230634163726881
09.10.2023	2607613683133940
10.10.2023	2962887230812310
11.10.2023	3112165984230387
12.10.2023	3125514751420969
13.10.2023	3429730409230510
14.10.2023	3240472366809068
15.10.2023	3053839204036827
16.10.2023	3326129548767668
17.10.2023	3184507376123139
18.10.2023	3231257745069120
19.10.2023	3287207967098486
20.10.2023	3229779341949166
21.10.2023	3180239460373755
22.10.2023	3176833644965501
23.10.2023	3255685750542284
24.10.2023	3381441101746148
25.10.2023	3489674716526055
26.10.2023	3399048989291826
27.10.2023	3178007418004334
28.10.2023	2593760132297834
29.10.2023	2427062406935543
30.10.2023	2629459659787464
31.10.2023	2886500853566804
01.11.2023	2893475250809329
02.11.2023	2997938744338359
03.11.2023	2901247245046197
04.11.2023	2849192861280888
05.11.2023	2756370461150747
06.11.2023	2819248393160261
07.11.2023	2831494703976060
08.11.2023	2899984798446641
09.11.2023	2832424246873305
10.11.2023	3003491141140989
11.11.2023	2883280762876645
12.11.2023	2768079806587536
13.11.2023	3143519661567505
14.11.2023	3289181345517777
15.11.2023	3155831151974295
16.11.2023	3222439787672245
17.11.2023	3390356983225297
18.11.2023	2970466965669918
19.11.2023	2956269334961748
20.11.2023	2931465889372589
21.11.2023	3272595590261476
22.11.2023	3353173884287530
23.11.2023	3340622520690495
24.11.2023	3135928934874268
25.11.2023	2819860349105587
26.11.2023	2909494873812674
27.11.2023	2776121311627869
28.11.2023	3223494548798648
29.11.2023	3155001231901582
30.11.2023	3364348365731798
01.12.2023	3143913965936495
02.12.2023	2964896838648524
03.12.2023	2882880158030308
04.12.2023	3083565858570731
05.12.2023	3133028644941958
06.12.2023	3358694863842704
07.12.2023	3590334210673210
08.12.2023	3542668204299833
09.12.2023	3538875098396767
10.12.2023	3487155451881780
11.12.2023	3602744372525976
12.12.2023	3506984836964255
13.12.2023	3544568851970798
14.12.2023	3779531586027832
15.12.2023	3735174844713971
16.12.2023	3689473688168540
17.12.2023	3354513737832830
18.12.2023	3825593175159606
19.12.2023	3232419811620644
20.12.2023	4050758306627375
21.12.2023	3663005449642352
22.12.2023	4353932969041027
23.12.2023	3674428167746256
24.12.2023	3585768738490462
25.12.2023	3583709800089428
26.12.2023	3655933475944930
27.12.2023	3685664120846670
28.12.2023	3721044230435799
29.12.2023	3610372855158282
30.12.2023	3844078229578211
31.12.2023	3637044973746409
01.01.2024	3391730300142718
02.01.2024	3867385798545241
03.01.2024	3950363941282366
04.01.2024	3733713917755257
05.01.2024	3353035038863165
06.01.2024	3481352887709075
07.01.2024	3321042388548319
08.01.2024	3664443643035631
09.01.2024	3484991599929168
10.01.2024	3672664813427403
11.01.2024	4006863579843207
12.01.2024	4147344910132112
13.01.2024	3217955802050382
14.01.2024	2917005857752643
15.01.2024	2779795338052635
16.01.2024	3020834835593719
17.01.2024	3032423471980433
18.01.2024	3318908792094221
19.01.2024	3583597517178744
20.01.2024	3386831073641631
21.01.2024	3174485041230413
22.01.2024	2833217566798858
23.01.2024	2876937308892585
24.01.2024	3051865267851447
25.01.2024	3201973669211108
26.01.2024	3099502932425927
27.01.2024	3069705744163471
28.01.2024	3176386573646129
29.01.2024	3043860547957123
30.01.2024	3228536987326082
31.01.2024	3251451802132695
01.02.2024	3260322862752447
02.02.2024	3237528473606573
03.02.2024	3187589169849712
04.02.2024	3306876667751135
05.02.2024	3146367595475971
06.02.2024	2844579479083464
07.02.2024	3073354595191402
08.02.2024	3123657812153561
09.02.2024	3529777995344958
10.02.2024	3367849613078245
11.02.2024	3383262304213125
12.02.2024	3161016483326881
13.02.2024	2959196791872422
14.02.2024	3239684650060021
15.02.2024	3203257538036498
16.02.2024	3540974778419783
17.02.2024	3048541377678624
18.02.2024	2974173565405482
19.02.2024	2906233300891566
20.02.2024	3158305820949621
21.02.2024	3421787802557381
22.02.2024	3260685760111540
23.02.2024	3404103287372247
24.02.2024	3105640759681973
25.02.2024	2962664184478974
26.02.2024	3248473131464610
27.02.2024	3478217662182493
28.02.2024	3761813894743046
29.02.2024	3897490635603040
01.03.2024	3663397294343503
02.03.2024	3635282806477153
03.03.2024	2944806405648287
04.03.2024	3323081593164852
05.03.2024	4606980431800676
06.03.2024	4078180896112668
07.03.2024	3956252724750576
08.03.2024	4045671413671837
09.03.2024	3724582427791810
10.03.2024	3473751369855442
11.03.2024	3952748433858780
12.03.2024	3749947279471336
13.03.2024	3692659424025843
14.03.2024	3509681576930074
15.03.2024	3928807926856504
16.03.2024	3576501558314277
17.03.2024	3301855400033861
18.03.2024	3539884546952861
19.03.2024	3447215668827614
20.03.2024	3458509512702908
21.03.2024	3599859940973761
22.03.2024	3660076444850070
23.03.2024	3518094873172023
24.03.2024	3549500259903941
25.03.2024	3662398527308170
26.03.2024	3835326432881410
27.03.2024	4006675989287812
28.03.2024	3890703490504059
29.03.2024	4238203585263610
30.03.2024	3527433203780763
31.03.2024	3066890303339438
01.04.2024	3534102475747900
02.04.2024	3832862121386730
03.04.2024	3775065895098745
04.04.2024	3633531662548922
05.04.2024	3566483449529272
06.04.2024	3313547682041714
07.04.2024	3311575627251354
08.04.2024	3374086198307494
09.04.2024	3409107549254262
10.04.2024	3448461673602718
11.04.2024	3490550240963307
12.04.2024	3944939757372599
13.04.2024	3865902504939013
14.04.2024	4469498145486342
15.04.2024	11686584257761628
16.04.2024	6001527586603349
17.04.2024	3925053583390376
18.04.2024	4213239846764081
19.04.2024	3913190729844531
20.04.2024	3738463709894160
21.04.2024	3535128069092634
22.04.2024	3758988853853408
23.04.2024	3624693678014152
24.04.2024	3990764453805467
25.04.2024	3658814407732840
26.04.2024	3722308619792559
27.04.2024	3771585160846341
28.04.2024	3575169543702726
29.04.2024	3476033032304257
30.04.2024	3508928909561919
01.05.2024	3591957447535423
02.05.2024	3453107155483122
03.05.2024	3271132408502430
04.05.2024	3331260550210102
05.05.2024	3517054924267893
06.05.2024	3302487265838705
07.05.2024	3459428394717540
08.05.2024	3389323556238717
09.05.2024	3331609442451015
10.05.2024	3841006811849998
11.05.2024	3470359235984413
12.05.2024	3485294312132213
13.05.2024	3546931809947430
14.05.2024	3766298305593222
15.05.2024	4122179846195473
16.05.2024	3660460790123600
17.05.2024	4257939922415491
18.05.2024	4158127584235627
19.05.2024	4018560230051954
20.05.2024	4528629350304443
21.05.2024	4451377490795949
22.05.2024	4874443952690016
23.05.2024	5040815178628856
24.05.2024	5918348918684435
25.05.2024	5043805000299056
26.05.2024	4649816280845815
27.05.2024	5026566894932442
28.05.2024	4909378621418235
29.05.2024	5023504809365623
30.05.2024	5515605699224952
31.05.2024	5208603728464278
01.06.2024	4620299817960567
02.06.2024	4461538913843930
03.06.2024	4890538269663672
04.06.2024	4772829180647373
05.06.2024	5077864368267060
06.06.2024	5048072127999373
07.06.2024	4718658003512894
08.06.2024	4662481992719116
09.06.2024	4651163636357737
10.06.2024	4815138635298177
11.06.2024	4767194088240020
12.06.2024	5159535896564732
13.06.2024	5290782470291927
14.06.2024	5123755883915022
15.06.2024	4961523155851562
16.06.2024	4696485068556701
17.06.2024	4721511518392200
18.06.2024	4890894354171564
19.06.2024	4745901898816929
20.06.2024	4737227425541748
21.06.2024	5269275653262449
22.06.2024	4763122528708302
23.06.2024	4705798355215303
24.06.2024	5073038526249275
25.06.2024	5175743121679070
26.06.2024	5035315458591003
27.06.2024	5124201296358012
28.06.2024	5098447746595739
29.06.2024	4472465938041244
30.06.2024	4301237182487155
01.07.2024	4533786421457405
02.07.2024	4868769323167801
03.07.2024	5072837816948115
04.07.2024	5207479343655305
05.07.2024	6476479200698685
06.07.2024	5512475584001425
07.07.2024	4789440580632200
08.07.2024	5029414534997827
09.07.2024	5103015674142185
10.07.2024	5257746172641276
11.07.2024	5142441647023747
12.07.2024	5397821181066534
13.07.2024	5253328360930555
14.07.2024	4789744884621372
15.07.2024	4812033688022263
16.07.2024	4816271422847534
17.07.2024	4825563343005280
18.07.2024	4727418978248405
19.07.2024	5152429172782036
20.07.2024	4613532804577379
21.07.2024	4380423914276211
22.07.2024	4655457395508041
23.07.2024	4582845156719703
24.07.2024	4898867291241935
25.07.2024	4990817350314274
26.07.2024	5452153881583208
27.07.2024	4934531202734342
28.07.2024	4912686074228993
29.07.2024	4685292739455378
30.07.2024	4764085640474451
31.07.2024	5087317746047739
01.08.2024	5323893896203296
02.08.2024	5707729398263670
03.08.2024	5158785108803735
04.08.2024	5101376997756752
05.08.2024	5702879787564051
06.08.2024	5859056639052433
07.08.2024	6301976154483980
08.08.2024	5826857288063623
09.08.2024	5761977288132454
10.08.2024	5611824716930035
11.08.2024	5688664393788492
12.08.2024	5676814204625629
13.08.2024	5550004528258534
14.08.2024	6233580053122220
15.08.2024	6255280834696450
16.08.2024	5799651991716648
17.08.2024	5964467467892251
18.08.2024	5757033864932247
19.08.2024	5739838264718337
20.08.2024	5795403162414251
21.08.2024	6110164624417627
22.08.2024	6557112373020531
23.08.2024	6589943087977885
24.08.2024	5758007562215104
25.08.2024	5691940690254301
26.08.2024	5765998596226725
27.08.2024	5473690866480699
28.08.2024	5823773314561135
29.08.2024	6007936688934714
30.08.2024	6144039611506758
31.08.2024	5864571170545868
01.09.2024	6494339303806870
02.09.2024	6018175687687210
03.09.2024	6372582017834876
04.09.2024	6514564068460206
05.09.2024	6464546683127316
06.09.2024	6983653478178160
07.09.2024	6172004606260826
08.09.2024	6082454508635148
09.09.2024	6168565379614730
10.09.2024	5893936855114434
11.09.2024	6263987245434712
12.09.2024	6112872884900080
13.09.2024	6407849498542649
14.09.2024	6854839605891677
15.09.2024	6921116089477207
16.09.2024	6577070988782481
17.09.2024	6405122634933696
18.09.2024	6569093383938512
19.09.2024	6824000160971721
20.09.2024	6315257047904406
21.09.2024	6983398730128230
22.09.2024	6551178637463573
23.09.2024	6403473215535913
24.09.2024	6685571195461565
25.09.2024	7034684557696634
26.09.2024	7209268620142241
27.09.2024	7384043785375994
28.09.2024	7204446587826834
29.09.2024	6516466921927700
30.09.2024	6898941860139018
01.10.2024	7174386592421848
02.10.2024	7465587556627996
03.10.2024	7125348856461161
04.10.2024	7911883154029785
05.10.2024	7556349080936040
06.10.2024	7284637033430159
07.10.2024	6876094541121337
08.10.2024	7114321082477549
09.10.2024	7203197819531840
10.10.2024	7163292265369417
11.10.2024	7267006692625684
12.10.2024	6844166714908523
13.10.2024	6721654161100725
14.10.2024	7035906169982106
15.10.2024	7957351526381269
16.10.2024	7647159762877296
17.10.2024	7349206008573475
18.10.2024	7074495045134095
19.10.2024	7461322131503519
20.10.2024	6760133495691765
21.10.2024	6849991495829883
22.10.2024	7170055655932721
23.10.2024	7159597354640760
24.10.2024	6949928944559127
25.10.2024	7278514176224317
26.10.2024	7216475632248266
27.10.2024	6985099133587904
28.10.2024	6677308844570938
29.10.2024	7146937808275033
30.10.2024	6979213643100182
31.10.2024	7400785862937909
01.11.2024	8026412039193735
02.11.2024	7807123610504688
03.11.2024	7674616854957666
04.11.2024	7436884161642560
05.11.2024	7688371207797159
06.11.2024	8216413404178383
07.11.2024	7683403433522678
08.11.2024	8618234071421937
09.11.2024	8734496383601977
10.11.2024	9288225095957412
11.11.2024	8876278838385473
12.11.2024	8242101970847730
13.11.2024	8110266381486719
14.11.2024	8643291858591431
15.11.2024	8141021346703795
16.11.2024	7873279460152014
17.11.2024	7802745670673517
18.11.2024	8503801682698508
19.11.2024	8099242677571819
20.11.2024	8739674889882107
21.11.2024	7618370632030357
22.11.2024	8394235303919517
23.11.2024	8372656895796356
24.11.2024	7567064623743546
25.11.2024	8244884983182689
26.11.2024	8089976561476315
27.11.2024	8639891069038408
28.11.2024	9791055077351994
29.11.2024	10548950866788516
30.11.2024	8683668324493585
01.12.2024	8333318805957846
02.12.2024	8682677672084364
03.12.2024	7389323491472082
04.12.2024	7814025145007592
05.12.2024	7899331238809650
06.12.2024	7911021026749062
07.12.2024	7858950885161291
08.12.2024	7843476210159787
09.12.2024	8572755678049131
10.12.2024	8230385704363358
11.12.2024	7808184449978654
12.12.2024	8271622982618404
13.12.2024	8023663317902328
14.12.2024	8278373938941666
15.12.2024	7796016894134438
16.12.2024	7798082718399596
17.12.2024	7349720007145773
18.12.2024	7072870232821041
19.12.2024	7748085159353207
20.12.2024	8343916329705362
21.12.2024	7568773282194572
22.12.2024	7199067101557232
23.12.2024	7348820561415748
24.12.2024	7996630742383041
25.12.2024	8042012690482293
26.12.2024	7955342474174741
27.12.2024	7798984436913738
28.12.2024	6917333529307398
29.12.2024	7226323541749883
30.12.2024	7548839963728483
31.12.2024	7627026858636295
01.01.2025	7435141324167165
02.01.2025	7635946487666850
03.01.2025	7298999788193300
04.01.2025	7692448969290855
05.01.2025	7372912033306880
06.01.2025	7395056719888077
07.01.2025	7370791090586097
08.01.2025	7326387537189181
09.01.2025	7873604189249294
10.01.2025	7503410765072314
11.01.2025	7244543682261183
12.01.2025	6954410865915605
13.01.2025	8351450124351901
14.01.2025	8690227233490332
15.01.2025	8993861745993747
16.01.2025	9142205862043900
17.01.2025	8184977260090823
18.01.2025	8655599847808060
19.01.2025	8126173926075256
20.01.2025	8581138823761183
21.01.2025	8582605325386922
22.01.2025	7925772382568573
23.01.2025	7963567108082533
24.01.2025	9126580168251944
25.01.2025	9682817506352374
26.01.2025	8920285014990921
27.01.2025	8435724311004823
28.01.2025	8631629172978158
29.01.2025	7888309065849737
30.01.2025	8881790236420453
31.01.2025	8359227330252939
01.02.2025	8592085429414535
02.02.2025	8613735465510932
03.02.2025	9038476875839424
04.02.2025	8857859167703275
05.02.2025	9028167472221940
06.02.2025	8911460041286488
07.02.2025	9069292185050552
08.02.2025	8738480922626841
09.02.2025	8738808443170685
10.02.2025	9058428406931446
11.02.2025	8730804587251421
12.02.2025	8200460205056554
13.02.2025	8524910821900647
14.02.2025	8612999024648891
15.02.2025	8309628948947061
16.02.2025	8973149101177477
17.02.2025	8264455197332167
18.02.2025	8136181843715990
19.02.2025	8887193545094998
20.02.2025	9527950574452036
21.02.2025	9641943848504092
22.02.2025	8856049795335752
23.02.2025	8078085448716008
24.02.2025	8482047761465110
25.02.2025	9134555451221826
26.02.2025	9727111241342118
27.02.2025	10552378375682304
28.02.2025	10579266475321916
01.03.2025	10545870948572592
02.03.2025	11072258040405300
03.03.2025	11926473172136994
04.03.2025	11795963555151502
05.03.2025	11424872994085430
06.03.2025	10326199452307692
07.03.2025	11463676943323132
08.03.2025	10873519639554678
09.03.2025	9833226865228352
10.03.2025	9946318168477210
11.03.2025	10538112914327848
12.03.2025	10828827305465232
13.03.2025	10009193659934812
14.03.2025	11275157487501864
15.03.2025	10984603421173116
16.03.2025	10115022231812008
17.03.2025	10407964241937036
18.03.2025	11350793732055798
19.03.2025	10456445780133204
20.03.2025	10084209802967144
21.03.2025	10554000931440396
22.03.2025	10524700643278332
23.03.2025	11090926681336918
24.03.2025	10559867718407956
25.03.2025	11319280507962540
26.03.2025	11248644564388808
27.03.2025	11451910968838388
28.03.2025	12121149673748772
29.03.2025	10933526808753560
30.03.2025	11915758802166896
31.03.2025	10328743095417864
01.04.2025	10649668227600348
02.04.2025	10680105961717020
03.04.2025	11366183975371150
04.04.2025	11080118900294318
05.04.2025	10598240514403572
06.04.2025	11480825265057364
07.04.2025	11493535541560310
08.04.2025	10898159463916282
09.04.2025	11666081237518368
10.04.2025	10696780032579186
11.04.2025	10601394014745106
12.04.2025	10660937189776188
13.04.2025	10996847197327454
14.04.2025	10592726552739528
15.04.2025	10775370042149104
16.04.2025	10107434234948888
17.04.2025	10237057286260744
18.04.2025	9980007448659240
19.04.2025	10416226684798058
20.04.2025	10163155756845844
21.04.2025	10894373209822776
22.04.2025	10018135747624940
23.04.2025	10486189273894180
24.04.2025	10445080983212724
25.04.2025	10029246939404120
26.04.2025	10476401924923886
27.04.2025	10255157314210042
28.04.2025	10831945966548848
29.04.2025	10111644645535524
30.04.2025	11639594019447064
01.05.2025	10806052824865210
02.05.2025	10388289727082592
03.05.2025	10824217966624988
04.05.2025	9722103647725660
05.05.2025	9527742598510864
06.05.2025	9484158514609152
07.05.2025	9748989117975172
08.05.2025	9896300784233856
09.05.2025	10199024865951820
10.05.2025	10321859884741136
11.05.2025	10122485684822292
12.05.2025	10600027026974464
13.05.2025	10793383123425986
14.05.2025	10463838257199252
15.05.2025	10302491886180308
16.05.2025	10385152709416268
17.05.2025	10749774931844576
18.05.2025	10591965949283156
19.05.2025	9785445837504082
20.05.2025	9496105759982656
21.05.2025	10970720058380642
22.05.2025	10649063300945398
23.05.2025	10175591818119466
24.05.2025	11118589305650450
25.05.2025	10707115158499082
26.05.2025	10409741836409148
27.05.2025	11130017519746760
28.05.2025	10806895779983420
29.05.2025	10532480746831428
30.05.2025	10620274303493748
31.05.2025	11148977450452024
01.06.2025	9752363237516324
02.06.2025	10657276885224308
03.06.2025	11047253785621074
04.06.2025	9812583640690060
05.06.2025	9503631398749482
06.06.2025	10356177717927436
07.06.2025	10525443597400044
08.06.2025	10203972505474754
09.06.2025	10294050725862920
10.06.2025	10290501221633404
11.06.2025	9113739985997560
12.06.2025	11110116067927372
13.06.2025	10490675682622752
14.06.2025	10509125152635508
15.06.2025	10534997215401824
16.06.2025	10896146471367588
17.06.2025	11549792197075702
18.06.2025	11628143568788240
19.06.2025	10906318425708516
20.06.2025	10775435462039564
21.06.2025	11244158792534310
22.06.2025	10871754243444480
23.06.2025	11020398603990328
24.06.2025	11341487203502932
25.06.2025	11366225559734270
26.06.2025	11145219241014436
27.06.2025	11174829792684662
28.06.2025	11906081321508696
29.06.2025	9954925762741866
30.06.2025	10543108716379736
01.07.2025	10228676484576404
02.07.2025	10978371574453902
03.07.2025	11399120715505208
04.07.2025	11026460402741488
05.07.2025	10483921293418616
06.07.2025	11041775006396944
07.07.2025	10061127048794632
08.07.2025	9991851060925672
09.07.2025	10084133302529072
10.07.2025	10833601129535550
11.07.2025	11669511822465464
12.07.2025	11743778350456700
13.07.2025	11175777436859436
14.07.2025	10856043529369042
15.07.2025	11050236473152802
16.07.2025	11110213111062828
17.07.2025	10211012087354216
18.07.2025	12873623526611404
19.07.2025	11922777802395856
20.07.2025	11649697688662122
21.07.2025	11736811573563220
22.07.2025	12016668960401132
23.07.2025	13400414737205596
24.07.2025	13614635888306132
25.07.2025	12926053067492824
26.07.2025	14574671978668756
27.07.2025	12786343875161366
28.07.2025	12351946987566364
29.07.2025	13327621260731072
30.07.2025	12629198145013594
31.07.2025	12285662133855220
01.08.2025	13347180850206100
02.08.2025	11952189830191880
03.08.2025	12876016235849176
04.08.2025	13894949048849674
05.08.2025	13512013668306020
06.08.2025	13776881792519040
07.08.2025	12996558858661944
08.08.2025	13853981981600230
09.08.2025	12126682985535422
10.08.2025	13003989736051620
11.08.2025	13060327375464260
12.08.2025	14418020500678694
13.08.2025	13252209096791180
14.08.2025	13079096331096528
15.08.2025	12609827711632704
16.08.2025	13234758296311836
17.08.2025	14339873415699728
18.08.2025	13465394697138312
19.08.2025	12906932363974784
20.08.2025	13743253205676400
21.08.2025	13354396882528492
22.08.2025	14313555774993352
23.08.2025	12292762382455254
24.08.2025	12523433913057006
25.08.2025	11899306787190812
26.08.2025	13788139958853816
27.08.2025	13459347294383008
28.08.2025	13876201754514488
29.08.2025	13337274662226094
30.08.2025	12648740636157608
31.08.2025	13253154276012450
01.09.2025	12827833102460704
02.09.2025	12796578530403212
03.09.2025	12880023580935490
04.09.2025	13030793155698708
05.09.2025	12954999311899130
06.09.2025	12718262248441104
07.09.2025	12975306453464488
08.09.2025	14492986292346508
09.09.2025	14088607646382816
10.09.2025	13233156310420890
11.09.2025	14143537468016430
12.09.2025	16856617347014610
13.09.2025	15933735178830044
14.09.2025	15054729052089988
15.09.2025	15169464518920772
16.09.2025	15727465738670224
17.09.2025	15332378915042684
18.09.2025	15984176662981438
19.09.2025	15623392786830070
20.09.2025	15636682125359908
21.09.2025	15867165727327450
22.09.2025	16464008391195408
23.09.2025	15875055688601668
24.09.2025	14969092278699730
25.09.2025	14421495886756706
26.09.2025	15198468631041456
27.09.2025	15256106970825880
28.09.2025	15835772505769156
29.09.2025	15235001031382084
30.09.2025	14800775362891880
01.10.2025	14410110324170952
02.10.2025	14594340364898996
03.10.2025	14300670019385948
04.10.2025	14015321409949700
05.10.2025	14143017598180992
06.10.2025	13703690767975310
07.10.2025	14601690228882452
08.10.2025	14538231942537168
09.10.2025	14136055115051944
10.10.2025	15377238708698568
11.10.2025	14215350686565330
12.10.2025	14518524313246090
13.10.2025	15084024778880672
14.10.2025	14120605027319240
15.10.2025	13293915034894304
16.10.2025	12135311402387932
17.10.2025	13906391158615292
18.10.2025	14777950121083374
19.10.2025	14919263407132950
20.10.2025	16379051636123228
21.10.2025	17896435774449096
22.10.2025	17406290848084312
23.10.2025	17121257947779652
24.10.2025	18794869234827040
25.10.2025	18189571133182668
26.10.2025	18412028134802212
27.10.2025	18921742152025520
28.10.2025	20050174402588010
29.10.2025	19365380868474988
30.10.2025	18810141810753760
31.10.2025	21032674039190630
01.11.2025	19923756746012670
02.11.2025	19607103378921260
03.11.2025	18855207811953400
04.11.2025	20782588087179744
05.11.2025	18519435545680200
06.11.2025	22069250703478576
07.11.2025	20586299636447176
08.11.2025	18862327281812164
09.11.2025	23326705206957710
10.11.2025	23908537677983628
11.11.2025	24543134643412330
12.11.2025	25028339140395410
13.11.2025	24788230131033508
14.11.2025	25938833132311110
15.11.2025	24764799198722316
16.11.2025	23585882658692024
17.11.2025	24557838327947052
18.11.2025	24093009043382584
19.11.2025	24523331894308670
20.11.2025	22178927967766788
21.11.2025	24574467351400984
22.11.2025	23221527733954416
23.11.2025	22434170774794700
24.11.2025	22384454739849076
25.11.2025	22321419227719730
26.11.2025	23894236527247404
27.11.2025	23993032053298056
28.11.2025	24591926886181120
29.11.2025	21804182246243904
30.11.2025	21948982347878080
01.12.2025	23040976960384484
02.12.2025	23253746475616560
03.12.2025	23715670458313996
04.12.2025	22786404783912104
05.12.2025	24509256029075256
06.12.2025	24120336732661656
07.12.2025	22315174216050530
08.12.2025	22653711821770810
09.12.2025	21899217730029836
10.12.2025	23554248085098510
11.12.2025	24830271855565812
12.12.2025	22718237162072690
13.12.2025	22078226076249696
14.12.2025	24747486335417604
15.12.2025	20693266802710116
16.12.2025	23321531313136244
17.12.2025	24722041854327344
18.12.2025	23419181540968970
19.12.2025	22578698720551184
20.12.2025	23423762685103060
21.12.2025	25725342541309264
22.12.2025	25498188403412436
23.12.2025	25450652297561960
24.12.2025	24412972714404460
25.12.2025	24376254824508224
26.12.2025	25311925209785320
27.12.2025	24705169593860890
28.12.2025	26355025776375388
29.12.2025	25020543707487340
30.12.2025	26642148783900336
