Time	sum(Output total – Blocks (DOGE)) – Dogecoin
20.03.2024	982817263207285200
21.03.2024	1383530614785701000
22.03.2024	1449066682878244600
23.03.2024	1227229646440392400
24.03.2024	989100382724225400
25.03.2024	1994284169694965200
26.03.2024	2420534186409677300
27.03.2024	2383308333677990400
28.03.2024	3993852507166090000
29.03.2024	2384117033433799000
30.03.2024	1121104248441053300
31.03.2024	1267771743027149800
01.04.2024	2407723590997402000
02.04.2024	3472690112179404000
03.04.2024	2037275165506387000
04.04.2024	1747603018677355300
05.04.2024	1424544037254814700
06.04.2024	1269689364339665200
07.04.2024	1335278111893542400
08.04.2024	1875571962244838100
09.04.2024	1468711710590687200
10.04.2024	1533079158735452200
11.04.2024	1500084541378290400
12.04.2024	1663168515786705400
13.04.2024	1705228092795159000
14.04.2024	1253808826985327900
15.04.2024	1209748109643141000
16.04.2024	944375960421882200
17.04.2024	775897612979872300
18.04.2024	716878091265314600
19.04.2024	1172358852410458000
20.04.2024	779988945413700400
21.04.2024	808376563041693800
22.04.2024	886578615916841600
23.04.2024	757229223797410800
24.04.2024	861464110111855600
25.04.2024	665808726784577900
26.04.2024	2085106242578270700
27.04.2024	556200656287684030
28.04.2024	648933701629382100
29.04.2024	746089357985200400
30.04.2024	1036085719309248300
01.05.2024	1245854511660256800
02.05.2024	1021016955815280500
03.05.2024	897448833690711600
04.05.2024	915167463905424100
05.05.2024	797084432849802900
06.05.2024	1174369250609302000
07.05.2024	1257481301938836000
08.05.2024	1156605476112108500
09.05.2024	1065542702782696300
10.05.2024	1055389100330494600
11.05.2024	771638558041201200
12.05.2024	821335276414617100
13.05.2024	1161113309759260400
14.05.2024	1215912885627956700
15.05.2024	1284158614148767200
16.05.2024	1078186502147415800
17.05.2024	1042939721318988700
18.05.2024	767930089945474700
19.05.2024	824292996516509700
20.05.2024	1042389991368445300
21.05.2024	1877831053807181300
22.05.2024	1214802316880992300
23.05.2024	857201258845952800
24.05.2024	1017161274175021600
25.05.2024	725100827564645600
26.05.2024	729140829709973100
27.05.2024	859850316865250200
28.05.2024	914506444125761000
29.05.2024	920868553701890700
30.05.2024	902848202303579300
31.05.2024	635884115496357600
01.06.2024	519556689678545900
02.06.2024	512766666018830800
03.06.2024	680550751922511200
04.06.2024	712541149914075600
05.06.2024	1301859789383344600
06.06.2024	1821361662144248000
07.06.2024	2833905348681947000
08.06.2024	1032157915574956500
09.06.2024	730589146422846100
10.06.2024	978012785737040900
11.06.2024	1231275885874357800
12.06.2024	981776168903638800
13.06.2024	853739874739648600
14.06.2024	896199404502326300
15.06.2024	584288200787747300
16.06.2024	695111163130676600
17.06.2024	980481834508463600
18.06.2024	1014421743336528400
19.06.2024	706232413815777900
20.06.2024	770776282286419100
21.06.2024	761136174969497500
22.06.2024	717929932267208100
23.06.2024	644556897698519200
24.06.2024	916048292111171000
25.06.2024	936804995861554800
26.06.2024	911647925206101400
27.06.2024	768991464938843000
28.06.2024	677366966197639800
29.06.2024	594402039791971500
30.06.2024	515020561741163400
01.07.2024	637975855621174900
02.07.2024	815734465251362700
03.07.2024	915933997742056000
04.07.2024	795734291616403500
05.07.2024	1044192402459972100
06.07.2024	505237510661964200
07.07.2024	720755092086248100
08.07.2024	865345210836673400
09.07.2024	766235563552086500
10.07.2024	694769318018197400
11.07.2024	603399635608428300
12.07.2024	557980908188677440
13.07.2024	616847308119389300
14.07.2024	538360474372378050
15.07.2024	621028218805220900
16.07.2024	805733131603906700
17.07.2024	895892954293412200
18.07.2024	897951835281381200
19.07.2024	837173450539520400
20.07.2024	712275270891807100
21.07.2024	736792599770785000
22.07.2024	1052437017307882200
23.07.2024	660906928970461300
24.07.2024	581132432588757600
25.07.2024	637624823082729200
26.07.2024	717750894979353600
27.07.2024	874323799893726100
28.07.2024	939385831080467700
29.07.2024	1001739802549440600
30.07.2024	914819951037574800
31.07.2024	857581236106599800
01.08.2024	773281896420346100
02.08.2024	772431308802836200
03.08.2024	655806219790428900
04.08.2024	730924747477708300
05.08.2024	1774878128582360000
06.08.2024	1139967580060418300
07.08.2024	831861018051635200
08.08.2024	1075300388879099800
09.08.2024	1026319033812021500
10.08.2024	918663642147078400
11.08.2024	735822330576348700
12.08.2024	774681054369380600
13.08.2024	733371643308864900
14.08.2024	616361368455948700
15.08.2024	497803038554702100
16.08.2024	624361379304430300
17.08.2024	759366086080073600
18.08.2024	652386018525222700
19.08.2024	801720905169556900
20.08.2024	824082080140116600
21.08.2024	531651841663414700
22.08.2024	550589932149164350
23.08.2024	933944609312632000
24.08.2024	845246936173606300
25.08.2024	574512981603439100
26.08.2024	667080206928284900
27.08.2024	850937543173354800
28.08.2024	891658765227766000
29.08.2024	811633518251667600
30.08.2024	697908997491504800
31.08.2024	732679946039941100
01.09.2024	752158787047144200
02.09.2024	775042683792272300
03.09.2024	865371124536489500
04.09.2024	824389286631618200
05.09.2024	771951317248531200
06.09.2024	793218278312506400
07.09.2024	485031406684546400
08.09.2024	540536219294040260
09.09.2024	896509967121868000
10.09.2024	878115789656241300
11.09.2024	833921249495726000
12.09.2024	725502724478300400
13.09.2024	763416856925407200
14.09.2024	521331316913894300
15.09.2024	540740012273389200
16.09.2024	596111422516794500
17.09.2024	607084472867742700
18.09.2024	656993862340118300
19.09.2024	702271284377789600
20.09.2024	563826718519468600
21.09.2024	734735316206748800
22.09.2024	627472273540170100
23.09.2024	650870373964343900
24.09.2024	1010048970787875300
25.09.2024	635987028593923300
26.09.2024	1027931272598891800
27.09.2024	1098815014652908800
28.09.2024	1004465319624422100
29.09.2024	565868154499588300
30.09.2024	864491159440666400
01.10.2024	1100323312427648100
02.10.2024	1226315232120917200
03.10.2024	1376498471814929400
04.10.2024	1407577157313539300
05.10.2024	930295497766346800
06.10.2024	981955287856617100
07.10.2024	1098612621182551300
08.10.2024	1201291261399829500
09.10.2024	1196798432781068500
10.10.2024	952714765940006900
11.10.2024	977757328219706900
12.10.2024	786328644502769400
13.10.2024	907305111776752500
14.10.2024	1542963765983110100
15.10.2024	1606609348341247000
16.10.2024	2245068437287005200
17.10.2024	1752577007556911900
18.10.2024	1848572046518551300
19.10.2024	1289487067479601200
20.10.2024	886973508292319500
21.10.2024	1355993881124984600
22.10.2024	1173359108105512400
23.10.2024	980000254323904100
24.10.2024	901821007716289000
25.10.2024	931919887577770000
26.10.2024	816366849862282000
27.10.2024	810424027923886000
28.10.2024	1632927196767364000
29.10.2024	1718589530593595100
30.10.2024	1673015571494256400
31.10.2024	1135399305450974700
01.11.2024	1211509450137027300
02.11.2024	832223678481229200
03.11.2024	915319339824632600
04.11.2024	1131209422230444200
05.11.2024	1498509815194318800
06.11.2024	2892109346571761000
07.11.2024	1853534597739271400
08.11.2024	1377626268444233700
09.11.2024	1373238334276950000
10.11.2024	2504764443163012000
11.11.2024	5406502745366020000
12.11.2024	6221527082055634000
13.11.2024	3167419852485304300
14.11.2024	2309860449006895000
15.11.2024	3282318224239335400
16.11.2024	1015035726910425700
17.11.2024	1810457902960515300
18.11.2024	2379931307104576000
19.11.2024	2184173683385444400
20.11.2024	1152795511955182100
21.11.2024	2409783387240789000
22.11.2024	2066768160175289000
23.11.2024	2940764471581767700
24.11.2024	1186459912938699500
25.11.2024	2865633062551260000
26.11.2024	1795525244689926700
27.11.2024	1171452293658300400
28.11.2024	1019427303430422300
29.11.2024	1467542543032582400
30.11.2024	1176758841578031600
01.12.2024	1153951220467913500
02.12.2024	2843323451308756000
03.12.2024	1307403984729604900
04.12.2024	1721561352287378400
05.12.2024	1960535214802440700
06.12.2024	1220317999686113500
07.12.2024	1348189850913013800
08.12.2024	1204752900096588800
09.12.2024	1952571502150144800
10.12.2024	2234153535701853200
11.12.2024	1352952050874330000
12.12.2024	1206818651089096200
13.12.2024	2313459952329376000
14.12.2024	1000625637685688000
15.12.2024	1861201311908236300
16.12.2024	1488489952844340700
17.12.2024	921581744674037500
18.12.2024	1363688593434520000
19.12.2024	1262841030284273200
20.12.2024	2957620961303841000
21.12.2024	1490605466679525000
22.12.2024	1149908012629327500
23.12.2024	1335867583553905700
24.12.2024	1054034796859427800
25.12.2024	932779781629512700
26.12.2024	985404934268309000
27.12.2024	1199137533825944300
28.12.2024	841647781147636200
29.12.2024	808873341091090000
30.12.2024	1173456986771325700
31.12.2024	906612853757668500
01.01.2025	770156010029992200
02.01.2025	816664085012361300
03.01.2025	1234361547462483000
04.01.2025	892142683456716700
05.01.2025	760397489969541100
06.01.2025	824798211818234800
07.01.2025	1244567109527256300
08.01.2025	1099972544115873500
09.01.2025	1018931944421326000
10.01.2025	1695017161694671600
11.01.2025	615886848967885800
12.01.2025	696750764086012300
13.01.2025	909147748833042400
14.01.2025	872318656589059600
15.01.2025	1000751996015019100
16.01.2025	1158319101919162400
17.01.2025	1550186886501158100
18.01.2025	1162678976660743400
19.01.2025	2309604678859339000
20.01.2025	1409918884529467600
21.01.2025	1781715605856675600
22.01.2025	1294721659594403600
23.01.2025	1120687246557962600
24.01.2025	936794778656738800
25.01.2025	957329410759138600
26.01.2025	784325328131970700
27.01.2025	1408131500427210200
28.01.2025	902544128893953700
29.01.2025	909069305877185900
30.01.2025	824329638287601200
31.01.2025	923620036309674200
01.02.2025	951908048373204600
02.02.2025	2018290330706994700
03.02.2025	2287328655714644000
04.02.2025	1637807865059777000
05.02.2025	1361058877200270300
06.02.2025	1155844627279612400
07.02.2025	903379778481285000
08.02.2025	722006063445378200
09.02.2025	735831327229795200
10.02.2025	899075493258849800
11.02.2025	901838662130268000
12.02.2025	868076710893171600
13.02.2025	805012564212996500
14.02.2025	1005911587288724900
15.02.2025	799537709943509500
16.02.2025	563050467796898400
17.02.2025	684835841903683100
18.02.2025	794408783398850300
19.02.2025	602318768182306000
20.02.2025	821534554409273100
21.02.2025	1002878603212465500
22.02.2025	1532264620232242700
23.02.2025	1647004947195979500
24.02.2025	1960793757766091500
25.02.2025	2756529183638801000
26.02.2025	1491182598312648000
27.02.2025	1516056771494214400
28.02.2025	1681501911926690000
01.03.2025	1303818702066233300
02.03.2025	1303872053079239000
03.03.2025	1363624765792926000
04.03.2025	978008733685767700
05.03.2025	792109993950736800
06.03.2025	883636781542111700
07.03.2025	1588135731125796900
08.03.2025	1565036848402210800
09.03.2025	2113540541588338700
10.03.2025	2649656805382328000
11.03.2025	3098006674047894000
12.03.2025	3611368629221159000
13.03.2025	6708161501186733000
14.03.2025	5414091288884908000
15.03.2025	5135488078959537000
16.03.2025	4204811990068603000
17.03.2025	4286722197371116000
18.03.2025	4713285258385087000
19.03.2025	4146703197950223400
20.03.2025	3512731489932615700
21.03.2025	4502030456987644400
22.03.2025	4131347850404327400
23.03.2025	3461707403176606000
24.03.2025	4293909652821757000
25.03.2025	4836119433040528000
26.03.2025	4283200671655473700
27.03.2025	3765708601296742400
28.03.2025	4259297812168046000
29.03.2025	3855232407072549000
30.03.2025	3612486609764292600
31.03.2025	3622646844665538600
01.04.2025	3708938737490374000
02.04.2025	3916060488670486000
03.04.2025	4443389967412217000
04.04.2025	3624680883319417300
05.04.2025	3352406254821342000
06.04.2025	4361712555012183000
07.04.2025	5712979110654394000
08.04.2025	5103045791867204000
09.04.2025	3626217547621858000
10.04.2025	955809204047196900
11.04.2025	1336972228082697700
12.04.2025	1103062875980598500
13.04.2025	876100026417965000
14.04.2025	958690943082557600
15.04.2025	847431798626433900
16.04.2025	793524127448822100
17.04.2025	875601322513814800
18.04.2025	737652271463422000
19.04.2025	641659856845026700
20.04.2025	607984644554189700
21.04.2025	870877051414621800
22.04.2025	839984029043913600
23.04.2025	1066278736303936000
24.04.2025	956251114917644800
25.04.2025	785044609759534300
26.04.2025	760402328586097200
27.04.2025	816798817395022700
28.04.2025	651615932690134100
29.04.2025	640898356701509200
30.04.2025	1235926888301004300
01.05.2025	1152322877669345900
02.05.2025	1247074227485192000
03.05.2025	929988731127487200
04.05.2025	842597413120105200
05.05.2025	867709164028429400
06.05.2025	956797096644084900
07.05.2025	858629557998934400
08.05.2025	1299981733100402000
09.05.2025	1353815380323361800
10.05.2025	984918579868391700
11.05.2025	915532627069641300
12.05.2025	1395240841561501000
13.05.2025	974384467276500100
14.05.2025	1185753687165894000
15.05.2025	1634814962527550500
16.05.2025	993246780646050000
17.05.2025	870505874199607800
18.05.2025	780573853243718100
19.05.2025	969659264929894900
20.05.2025	1279299747114975000
21.05.2025	1283863956481067800
22.05.2025	1312688466613040400
23.05.2025	1334064514188115000
24.05.2025	990419233035921800
25.05.2025	1005159674210157800
26.05.2025	857568898193199100
27.05.2025	985709226940779100
28.05.2025	785756638328660600
29.05.2025	1168950570967230500
30.05.2025	1300245414380797200
31.05.2025	1754093868153031000
01.06.2025	655673902468048800
02.06.2025	817648365865063600
03.06.2025	814823932514102300
04.06.2025	1652288144557677000
05.06.2025	2564781562202763000
06.06.2025	2340973209994061300
07.06.2025	1007501059928059900
08.06.2025	768213178841178800
09.06.2025	847434296602498800
10.06.2025	838416673008143200
11.06.2025	1246932381605125000
12.06.2025	1089676318339522400
13.06.2025	1133830437569851000
14.06.2025	1077442188572679600
15.06.2025	624833761980992500
16.06.2025	981407736427362300
17.06.2025	1325594213281584400
18.06.2025	927473715523191800
19.06.2025	746503601352782100
20.06.2025	1083321691881909500
21.06.2025	652282617923292900
22.06.2025	667195568945151400
23.06.2025	1118224481162961000
24.06.2025	809266173317175900
25.06.2025	831835526209714700
26.06.2025	753754465164779600
27.06.2025	723427417231809400
28.06.2025	657456975888489600
29.06.2025	786975188645969500
30.06.2025	938896782813292400
01.07.2025	741547469867590000
02.07.2025	879982984243503400
03.07.2025	1046524755418141000
04.07.2025	996234475832911400
05.07.2025	632974451844806400
06.07.2025	617802198181749600
07.07.2025	777042530335869200
08.07.2025	713116171508920800
09.07.2025	962522534076338800
10.07.2025	1330113074552737500
11.07.2025	2294234923888550700
12.07.2025	1793256972652609300
13.07.2025	1701765029264479000
14.07.2025	1932566642288893400
15.07.2025	2029008823987437600
16.07.2025	1960961102175056400
17.07.2025	1921271664107002400
18.07.2025	2555678581085331000
19.07.2025	1283268983785751300
20.07.2025	1550479348069557000
21.07.2025	1385744125839559700
22.07.2025	1349169923589006800
23.07.2025	1732210208908492300
24.07.2025	2319170179133164500
25.07.2025	1576983164146201300
26.07.2025	1019249115822038900
27.07.2025	980386855487131000
28.07.2025	1193202289294107400
29.07.2025	1107667761139845100
30.07.2025	1014693836117788900
31.07.2025	798458371800657300
01.08.2025	1243165077899019000
02.08.2025	1113333261130727600
03.08.2025	886407348741462800
04.08.2025	1037843342169339500
05.08.2025	950291144389180200
06.08.2025	957126867208405400
07.08.2025	1567718799643722800
08.08.2025	1373778833921285400
09.08.2025	1140187036362948500
10.08.2025	1189133075091960800
11.08.2025	1723466751611472600
12.08.2025	950546313812409600
13.08.2025	1430142136891385000
14.08.2025	1906882638454627300
15.08.2025	1456088692108785200
16.08.2025	820433817763216900
17.08.2025	1138277716488277900
18.08.2025	1140345298794558000
19.08.2025	1116635209407835800
20.08.2025	1274765734477696500
21.08.2025	1019056591212154200
22.08.2025	1344617906674229000
23.08.2025	1331360256939457300
24.08.2025	1044574937308304900
25.08.2025	1397057438236978700
26.08.2025	1607023813042419500
27.08.2025	1184758001108632300
28.08.2025	1345963364909613000
29.08.2025	1127496095598517800
30.08.2025	850157161867994400
31.08.2025	939432692158241500
01.09.2025	1243380609155931600
02.09.2025	949344179861297900
03.09.2025	1168657434178134500
04.09.2025	1122930930280842500
05.09.2025	952248678204046300
06.09.2025	1370499560778257200
07.09.2025	780720689016235800
08.09.2025	1546638973146838000
09.09.2025	1293808611465356000
10.09.2025	1108181535336689700
11.09.2025	1386557256843431200
12.09.2025	1299393928253309700
13.09.2025	2635475329714636300
14.09.2025	1494116020072373500
15.09.2025	1671877571822835000
16.09.2025	1742125643163417300
17.09.2025	952732712375064800
18.09.2025	1045037497854208800
19.09.2025	1281293197284831000
20.09.2025	1232597846256148200
21.09.2025	1021382844812353900
22.09.2025	1404773068100894500
23.09.2025	1374494329232210000
24.09.2025	1748166433492897000
25.09.2025	1740457517149232400
26.09.2025	1640040675556576500
27.09.2025	989718873655208600
28.09.2025	893535028710111200
29.09.2025	1204866914421276200
30.09.2025	1455892000075685600
01.10.2025	1183875976229205200
02.10.2025	1678821801977719800
03.10.2025	1064405055608494600
04.10.2025	1008330389073928200
05.10.2025	1004833292553139200
06.10.2025	1167663764515771400
07.10.2025	1420228496283391500
08.10.2025	1631386780522724000
09.10.2025	1122711742027690800
10.10.2025	1853240954371567900
11.10.2025	3902269160223043000
12.10.2025	2121717474835743000
13.10.2025	2883500379628116000
14.10.2025	2734817046007355400
15.10.2025	2652159142630790700
16.10.2025	2110896096521986800
17.10.2025	2097231119317124600
18.10.2025	1309995829142453000
19.10.2025	1010650512500997800
20.10.2025	1524223443441755100
21.10.2025	1661552332736505000
22.10.2025	1393629485462073900
23.10.2025	1358068566906718700
24.10.2025	1107312891062678300
25.10.2025	1373645389086253000
26.10.2025	1393082993875821000
27.10.2025	1582026681217866500
28.10.2025	1338847153153874200
29.10.2025	1374247834987935700
30.10.2025	1419842358115509200
31.10.2025	1277660598872147200
01.11.2025	1065059763511604600
02.11.2025	778947934972989600
03.11.2025	2319250189350859000
04.11.2025	2367044171136055300
05.11.2025	1680034598142604800
06.11.2025	1637043414859304400
07.11.2025	2696125594163938300
08.11.2025	1594234929495609600
09.11.2025	1391814789917930200
10.11.2025	1517932123577121800
11.11.2025	1998619139630411800
12.11.2025	2379246349017817600
13.11.2025	1644769157764803800
14.11.2025	2564358971301176000
15.11.2025	1604612281080285200
16.11.2025	1401629741465838300
17.11.2025	1974290040245860400
18.11.2025	2839790518698947000
19.11.2025	2359028586611588000
20.11.2025	2052067167440072700
21.11.2025	2539306605023824000
22.11.2025	1409813765352908000
23.11.2025	1581927368101612000
24.11.2025	3915831104775561000
25.11.2025	4178654862413020000
26.11.2025	2591803557887894500
27.11.2025	1791987299504573000
28.11.2025	1249533600654393600
29.11.2025	953385330319153000
30.11.2025	651347191776285300
01.12.2025	945744689513445600
02.12.2025	956598756109627400
03.12.2025	1387593438872214500
04.12.2025	950454183361593100
05.12.2025	1238164589543103000
06.12.2025	904858488509475100
07.12.2025	880518246493798300
08.12.2025	1036724452425983000
09.12.2025	1015444047328763600
10.12.2025	1081730075968779100
11.12.2025	1142709984229278800
12.12.2025	811245836930793600
13.12.2025	811795204714430000
14.12.2025	659218250790758400
15.12.2025	925895726147902700
16.12.2025	885220615923939600
17.12.2025	1073957612953611600
18.12.2025	1242211563457747000
19.12.2025	1332802647368651500
20.12.2025	1134316241403245000
21.12.2025	906798743925929200
22.12.2025	1100902685642476400
23.12.2025	1001276461481626900
24.12.2025	979313634093675400
25.12.2025	782986138111968400
26.12.2025	1130279843858045600
27.12.2025	1077611599074099200
28.12.2025	1021125437323287400
29.12.2025	1261676722282446300
30.12.2025	1303839108943256600
31.12.2025	1578695369092242000
01.01.2026	1225821206857223700
02.01.2026	1490644319577213400
03.01.2026	1321229523859341300
04.01.2026	1121197627105893400
05.01.2026	1075148858668259200
06.01.2026	1108439932932241200
07.01.2026	895686843601226200
08.01.2026	1042376053689440000
09.01.2026	1177734989586728000
10.01.2026	1021416772419458800
11.01.2026	746888423907310200
12.01.2026	907302166942779300
13.01.2026	1092661990757793300
14.01.2026	1307713703209531100
15.01.2026	1161423844099334400
16.01.2026	1112757948328490100
17.01.2026	1022722729577267000
18.01.2026	1097379062577820200
19.01.2026	1089828277194301400
20.01.2026	1603997399039184400
21.01.2026	1067332879514230300
22.01.2026	1076949764258426400
23.01.2026	707496271898822900
24.01.2026	842767934169076500
25.01.2026	1019902823205073200
26.01.2026	820571123939687300
27.01.2026	904818474996535600
28.01.2026	962533763988039400
29.01.2026	963226747808157000
30.01.2026	963471911630533400
31.01.2026	1063772211654520800
01.02.2026	2012878437114565600
02.02.2026	2382710429056188400
03.02.2026	2195573339253199600
04.02.2026	2006485739218192400
05.02.2026	2685703472582182400
06.02.2026	2552880041675412500
07.02.2026	1733860368205458700
08.02.2026	1682349227878737700
09.02.2026	1897432484757755000
10.02.2026	1596362110245213400
11.02.2026	1459494083593232000
12.02.2026	1461367069200511700
13.02.2026	1287812557880063000
14.02.2026	1285597687047324200
15.02.2026	1421275145154263300
16.02.2026	703065100678831700
17.02.2026	792581196875028600
18.02.2026	884428614097460100
19.02.2026	1053241023731181400
20.02.2026	958613681252672500
21.02.2026	706703299498399200
22.02.2026	868081545693661300
23.02.2026	915636573964998100
24.02.2026	998365094171974800
25.02.2026	1097012282794183400
26.02.2026	1158816336992185600
27.02.2026	735763075281867100
28.02.2026	909281141948407200
01.03.2026	1068178534618475100
02.03.2026	1135423015898038900
03.03.2026	1019589443374687700
04.03.2026	1601345551981282800
05.03.2026	1867232651623094500
06.03.2026	879860793291278000
07.03.2026	652638881138021800
08.03.2026	870218693689279500
09.03.2026	1174576657179943000
10.03.2026	1656011709922994200
11.03.2026	1217610637762231600
12.03.2026	915593747947537400
13.03.2026	1485513454827125200
14.03.2026	1184804700851134000
15.03.2026	1122172046503113700
16.03.2026	1650811403177486600
17.03.2026	1351620440717173500
18.03.2026	1035380107718386800
19.03.2026	838682927475575400
